"Date","Time","Lab_Temp_C","Lab_Pressure_kPa","Lab_Rel_Humidity","Gas_Flow_LPM","FlowSens_Gas_Temp_C","Thermocouple1_Temp_C","Thermocouple2_Temp_C","Purge_Gas"
"2024-09-11","9:16:58.890 AM","24.81","96.515","24.339","0","24.345","22.86","22.88","None"
"2024-09-11","9:16:59.145 AM","24.81","96.515","24.339","0","24.345","22.86","22.75","None"
"2024-09-11","9:16:59.389 AM","24.81","96.515","24.339","0","24.345","22.86","22.75","None"
"2024-09-11","9:16:59.636 AM","24.81","96.52","24.344","0","24.41","22.88","22.75","None"
"2024-09-11","9:16:59.890 AM","24.81","96.52","24.344","0","24.41","22.88","22.75","None"
"2024-09-11","9:17:00.139 AM","24.81","96.512","24.344","0","24.41","22.88","22.75","None"
"2024-09-11","9:17:00.391 AM","24.81","96.512","24.344","0","24.41","22.81","22.75","None"
"2024-09-11","9:17:00.634 AM","24.81","96.512","24.344","0","24.41","22.81","22.84","None"
"2024-09-11","9:17:00.884 AM","24.81","96.513","24.334","0","24.395","22.81","22.84","None"
"2024-09-11","9:17:01.139 AM","24.81","96.513","24.334","0","24.395","22.80","22.84","None"
"2024-09-11","9:17:01.408 AM","24.81","96.513","24.334","0","24.395","22.80","22.79","None"
"2024-09-11","9:17:01.660 AM","24.81","96.51","24.344","0","24.36","22.80","22.79","None"
"2024-09-11","9:17:01.908 AM","24.81","96.51","24.344","0","24.36","22.74","22.77","None"
"2024-09-11","9:17:02.154 AM","24.81","96.51","24.344","0","24.36","22.74","22.77","None"
"2024-09-11","9:17:02.402 AM","24.81","96.51","24.344","0","24.45","22.74","22.77","None"
"2024-09-11","9:17:02.692 AM","24.81","96.51","24.344","0","24.45","22.79","22.77","None"
"2024-09-11","9:17:02.934 AM","24.81","96.51","24.344","0","24.45","22.79","22.77","None"
"2024-09-11","9:17:03.184 AM","24.81","96.508","24.339","0","24.345","22.88","22.77","None"
"2024-09-11","9:17:03.425 AM","24.81","96.508","24.339","0","24.345","22.88","22.80","None"
"2024-09-11","9:17:03.672 AM","24.81","96.508","24.339","0","24.345","22.88","22.80","None"
"2024-09-11","9:17:03.928 AM","24.81","96.512","24.35","0","24.37","22.79","22.80","None"
"2024-09-11","9:17:04.177 AM","24.81","96.512","24.35","0","24.37","22.79","22.80","None"
"2024-09-11","9:17:04.429 AM","24.81","96.512","24.35","0","24.37","22.79","22.80","None"
"2024-09-11","9:17:04.672 AM","24.81","96.512","24.349","0","24.36","22.79","22.80","None"
"2024-09-11","9:17:04.924 AM","24.81","96.512","24.349","0","24.36","22.79","22.84","None"
"2024-09-11","9:17:05.184 AM","24.81","96.511","24.349","0","24.395","22.79","22.84","None"
"2024-09-11","9:17:05.429 AM","24.81","96.511","24.349","0","24.395","22.79","22.84","None"
"2024-09-11","9:17:05.681 AM","24.81","96.511","24.349","0","24.395","22.79","22.84","None"
"2024-09-11","9:17:05.923 AM","24.81","96.507","24.344","0","24.38","22.79","22.84","None"
"2024-09-11","9:17:06.171 AM","24.81","96.507","24.344","0","24.38","22.82","22.84","None"
"2024-09-11","9:17:06.718 AM","24.81","96.511","24.344","0","24.36","22.82","22.77","None"
"2024-09-11","9:17:06.928 AM","24.81","96.511","24.344","0","24.36","22.80","22.77","None"
"2024-09-11","9:17:07.184 AM","24.81","96.511","24.344","0","24.36","22.80","22.73","None"
"2024-09-11","9:17:07.441 AM","24.81","96.511","24.344","0","24.395","22.80","22.73","None"
"2024-09-11","9:17:07.688 AM","24.81","96.511","24.344","0","24.395","22.80","22.81","None"
"2024-09-11","9:17:07.942 AM","24.81","96.511","24.344","0","24.395","22.80","22.81","None"
"2024-09-11","9:17:08.190 AM","24.81","96.51","24.328","0","24.35","22.80","22.81","None"
"2024-09-11","9:17:08.446 AM","24.81","96.51","24.328","0","24.35","22.79","22.77","None"
"2024-09-11","9:17:08.687 AM","24.81","96.51","24.328","0","24.35","22.79","22.77","None"
"2024-09-11","9:17:08.962 AM","24.8","96.51","24.339","0","24.345","22.75","22.77","None"
"2024-09-11","9:17:09.251 AM","24.8","96.51","24.339","0","24.345","22.75","22.69","None"
"2024-09-11","9:17:09.494 AM","24.8","96.511","24.333","0","24.395","22.75","22.69","None"
"2024-09-11","9:17:09.765 AM","24.8","96.511","24.333","0","24.395","22.86","22.69","None"
"2024-09-11","9:17:10.003 AM","24.8","96.511","24.333","0","24.395","22.86","22.75","None"
"2024-09-11","9:17:10.257 AM","24.8","96.51","24.343","0","24.35","22.86","22.75","None"
"2024-09-11","9:17:10.555 AM","24.8","96.51","24.343","0","24.35","22.80","22.75","None"
"2024-09-11","9:17:10.771 AM","24.8","96.51","24.343","0","24.35","22.80","22.75","None"
"2024-09-11","9:17:11.026 AM","24.79","96.51","24.327","0","24.39","22.80","22.75","None"
"2024-09-11","9:17:11.279 AM","24.79","96.51","24.327","0","24.39","22.79","22.74","None"
"2024-09-11","9:17:11.545 AM","24.79","96.51","24.327","0","24.39","22.79","22.74","None"
"2024-09-11","9:17:11.797 AM","24.79","96.508","24.327","0","24.42","22.79","22.74","None"
"2024-09-11","9:17:12.044 AM","24.79","96.508","24.327","0","24.42","22.80","22.74","None"
"2024-09-11","9:17:12.299 AM","24.79","96.508","24.327","0","24.42","22.80","22.74","None"
"2024-09-11","9:17:12.543 AM","24.79","96.515","24.327","0","24.415","22.84","22.74","None"
"2024-09-11","9:17:12.800 AM","24.79","96.515","24.327","0","24.415","22.84","22.73","None"
"2024-09-11","9:17:13.050 AM","24.79","96.515","24.327","0","24.415","22.84","22.73","None"
"2024-09-11","9:17:13.304 AM","24.8","96.515","24.343","0","24.37","22.85","22.73","None"
"2024-09-11","9:17:13.551 AM","24.8","96.515","24.343","0","24.37","22.85","22.84","None"
"2024-09-11","9:17:13.790 AM","24.8","96.513","24.338","0","24.41","22.85","22.84","None"
"2024-09-11","9:17:14.044 AM","24.8","96.513","24.338","0","24.41","22.84","22.84","None"
"2024-09-11","9:17:14.297 AM","24.8","96.513","24.338","0","24.41","22.84","22.77","None"
"2024-09-11","9:17:14.541 AM","24.8","96.515","24.343","0","24.35","22.84","22.77","None"
"2024-09-11","9:17:14.791 AM","24.8","96.515","24.343","0","24.35","22.73","22.77","None"
"2024-09-11","9:17:15.048 AM","24.8","96.515","24.343","0","24.35","22.73","22.70","None"
"2024-09-11","9:17:15.311 AM","24.79","96.509","24.333","0","24.395","22.73","22.70","None"
"2024-09-11","9:17:15.562 AM","24.79","96.509","24.333","0","24.395","22.77","22.82","None"
"2024-09-11","9:17:15.808 AM","24.79","96.509","24.333","0","24.395","22.77","22.82","None"
"2024-09-11","9:17:16.060 AM","24.79","96.51","24.333","0","24.365","22.77","22.82","None"
"2024-09-11","9:17:16.313 AM","24.79","96.51","24.333","0","24.365","22.79","22.81","None"
