"Date","Time","Lab_Temp_C","Lab_Pressure_kPa","Lab_Rel_Humidity","Gas_Flow_LPM","FlowSens_Gas_Temp_C","Thermocouple1_Temp_C","Thermocouple2_Temp_C","Purge_Gas"
"2024-10-01","7:00:01.423 PM","25","96.75","24.815","0","24.47","22.90","22.55","None"
"2024-10-01","7:00:01.718 PM","25","96.75","24.815","0","24.47","22.91","22.55","None"
"2024-10-01","7:00:01.902 PM","25","96.75","24.815","0","24.47","22.91","22.53","None"
"2024-10-01","7:00:02.139 PM","25","96.751","24.804","0","24.465","22.91","22.53","None"
"2024-10-01","7:00:02.394 PM","25","96.751","24.804","0","24.465","22.98","22.52","None"
"2024-10-01","7:00:02.641 PM","25","96.751","24.804","0","24.465","22.98","22.52","None"
"2024-10-01","7:00:02.893 PM","25","96.755","24.804","0","24.475","22.98","22.52","None"
"2024-10-01","7:00:03.158 PM","25","96.755","24.804","0","24.475","22.96","22.53","None"
"2024-10-01","7:00:03.403 PM","25","96.755","24.804","0","24.475","22.96","22.53","None"
"2024-10-01","7:00:03.654 PM","25","96.751","24.809","0","24.47","22.86","22.53","None"
"2024-10-01","7:00:03.929 PM","25","96.751","24.809","0","24.47","22.86","22.49","None"
"2024-10-01","7:00:04.180 PM","25","96.751","24.809","0","24.47","22.86","22.49","None"
"2024-10-01","7:00:04.430 PM","25","96.754","24.804","0","24.45","22.88","22.49","None"
"2024-10-01","7:00:04.677 PM","25","96.754","24.804","0","24.45","22.88","22.58","None"
"2024-10-01","7:00:04.926 PM","25","96.751","24.814","0","24.345","22.88","22.58","None"
"2024-10-01","7:00:05.177 PM","25","96.751","24.814","0","24.345","22.91","22.58","None"
"2024-10-01","7:00:05.431 PM","25","96.751","24.814","0","24.345","22.91","22.53","None"
"2024-10-01","7:00:05.677 PM","25","96.752","24.809","0","24.48","22.91","22.53","None"
"2024-10-01","7:00:05.939 PM","25","96.752","24.809","0","24.48","22.95","22.53","None"
"2024-10-01","7:00:06.192 PM","25","96.752","24.809","0","24.48","22.95","22.68","None"
"2024-10-01","7:00:06.440 PM","24.99","96.757","24.819","0","24.41","22.95","22.68","None"
"2024-10-01","7:00:06.687 PM","24.99","96.757","24.819","0","24.41","22.88","22.57","None"
"2024-10-01","7:00:06.939 PM","24.99","96.757","24.819","0","24.41","22.88","22.57","None"
"2024-10-01","7:00:07.190 PM","25","96.763","24.809","0","24.42","22.88","22.57","None"
"2024-10-01","7:00:07.441 PM","25","96.763","24.809","0","24.42","22.88","22.53","None"
"2024-10-01","7:00:07.692 PM","25","96.763","24.809","0","24.42","22.88","22.53","None"
"2024-10-01","7:00:07.940 PM","25","96.761","24.814","0","24.48","22.88","22.53","None"
"2024-10-01","7:00:08.199 PM","25","96.761","24.814","0","24.48","22.88","22.55","None"
"2024-10-01","7:00:08.466 PM","25","96.761","24.814","0","24.48","22.88","22.55","None"
"2024-10-01","7:00:08.707 PM","25","96.767","24.83","0","24.465","22.88","22.55","None"
"2024-10-01","7:00:08.956 PM","25","96.767","24.83","0","24.465","22.88","22.55","None"
