4.377017e+02,-4.409421e-02
4.377620e+02,-3.958590e-02
4.378222e+02,-2.961980e-02
4.378825e+02,-1.698399e-02
4.379428e+02,-4.811481e-03
4.380030e+02,4.140255e-03
4.380633e+02,8.384233e-03
4.381236e+02,7.707372e-03
4.381838e+02,2.962023e-03
4.382441e+02,-4.421978e-03
4.383044e+02,-1.272082e-02
4.383646e+02,-2.010981e-02
4.384249e+02,-2.497696e-02
4.384851e+02,-2.591460e-02
4.385454e+02,-2.207868e-02
4.386057e+02,-1.350878e-02
4.386660e+02,-1.377019e-03
4.387262e+02,1.200005e-02
4.387865e+02,2.363709e-02
4.388467e+02,3.013148e-02
4.389070e+02,2.877574e-02
4.389673e+02,1.826691e-02
4.390275e+02,-7.075971e-04
4.390878e+02,-2.544663e-02
4.391481e+02,-5.154971e-02
4.392083e+02,-7.379946e-02
4.392686e+02,-8.803005e-02
4.393289e+02,-9.211426e-02
4.393891e+02,-8.661310e-02
4.394494e+02,-7.393863e-02
4.395096e+02,-5.718201e-02
4.395699e+02,-3.896063e-02
4.396302e+02,-2.094600e-02
4.396904e+02,-4.246734e-03
4.397507e+02,1.038523e-02
4.398110e+02,2.221156e-02
4.398712e+02,3.026131e-02
4.399315e+02,3.356278e-02
4.399918e+02,3.140833e-02
4.400520e+02,2.384188e-02
4.401123e+02,1.197174e-02
4.401725e+02,-1.861550e-03
4.402328e+02,-1.452622e-02
4.402931e+02,-2.326358e-02
4.403534e+02,-2.640016e-02
4.404136e+02,-2.400403e-02
4.404739e+02,-1.753618e-02
4.405341e+02,-9.230366e-03
4.405944e+02,-1.128337e-03
4.406547e+02,5.564776e-03
4.407149e+02,1.062818e-02
4.407752e+02,1.479796e-02
4.408355e+02,1.934197e-02
4.408957e+02,2.555980e-02
4.409560e+02,3.409772e-02
4.410163e+02,4.459501e-02
4.410765e+02,5.554391e-02
4.411368e+02,6.484503e-02
4.411971e+02,7.033794e-02
4.412573e+02,7.066595e-02
4.413176e+02,6.569924e-02
4.413778e+02,5.641385e-02
4.414381e+02,4.436599e-02
4.414984e+02,3.093738e-02
4.415587e+02,1.698058e-02
4.416189e+02,2.504054e-03
4.416792e+02,-1.305013e-02
4.417394e+02,-3.020176e-02
4.417997e+02,-4.863507e-02
4.418600e+02,-6.649728e-02
4.419202e+02,-8.012000e-02
4.419805e+02,-8.527578e-02
4.420408e+02,-7.896256e-02
4.421010e+02,-6.161373e-02
4.421613e+02,-3.710175e-02
4.422216e+02,-1.102665e-02
4.422818e+02,1.175123e-02
4.423421e+02,2.846408e-02
4.424023e+02,3.805042e-02
4.424626e+02,4.097929e-02
4.425229e+02,3.863015e-02
4.425831e+02,3.297572e-02
4.426434e+02,2.604634e-02
4.427037e+02,1.963768e-02
4.427639e+02,1.511777e-02
4.428242e+02,1.324272e-02
4.428845e+02,1.434605e-02
4.429447e+02,1.836589e-02
4.430050e+02,2.483184e-02
4.430652e+02,3.267429e-02
4.431255e+02,4.022660e-02
4.431858e+02,4.563646e-02
4.432461e+02,4.718375e-02
4.433063e+02,4.397589e-02
4.433666e+02,3.621264e-02
4.434268e+02,2.536326e-02
4.434871e+02,1.390052e-02
4.435474e+02,4.839249e-03
4.436076e+02,9.089225e-04
4.436679e+02,3.156259e-03
4.437282e+02,1.051638e-02
4.437884e+02,2.042685e-02
4.438487e+02,3.033755e-02
4.439090e+02,3.831500e-02
4.439692e+02,4.324866e-02
4.440295e+02,4.460305e-02
