"Date","Time","Lab_Temp_C","Lab_Pressure_kPa","Lab_Rel_Humidity","Gas_Flow_LPM","FlowSens_Gas_Temp_C","Thermocouple1_Temp_C","Thermocouple2_Temp_C","Purge_Gas"
"2024-09-10","7:22:34.721 PM","24.94","96.287","27.279","0","24.345","22.75","22.46","None"
"2024-09-10","7:22:34.973 PM","24.94","96.288","27.278","0","24.325","22.91","22.46","None"
"2024-09-10","7:22:35.221 PM","24.94","96.288","27.278","0","24.325","22.91","22.51","None"
"2024-09-10","7:22:35.476 PM","24.94","96.29","27.289","0","24.305","22.91","22.51","None"
"2024-09-10","7:22:35.721 PM","24.94","96.29","27.289","0","24.305","22.77","22.51","None"
"2024-09-10","7:22:35.972 PM","24.94","96.29","27.289","0","24.305","22.77","22.52","None"
"2024-09-10","7:22:36.222 PM","24.94","96.293","27.294","0","24.355","22.77","22.52","None"
"2024-09-10","7:22:36.476 PM","24.94","96.293","27.294","0","24.355","22.79","22.52","None"
"2024-09-10","7:22:36.720 PM","24.94","96.293","27.294","0","24.355","22.79","22.48","None"
"2024-09-10","7:22:36.973 PM","24.94","96.295","27.3","0","24.35","22.79","22.48","None"
"2024-09-10","7:22:37.222 PM","24.94","96.295","27.3","0","24.35","22.84","22.48","None"
"2024-09-10","7:22:37.478 PM","24.94","96.295","27.3","0","24.35","22.84","22.48","None"
"2024-09-10","7:22:37.721 PM","24.94","96.297","27.3","0","24.34","22.84","22.48","None"
"2024-09-10","7:22:37.976 PM","24.94","96.297","27.3","0","24.34","22.75","22.51","None"
"2024-09-10","7:22:38.220 PM","24.94","96.297","27.3","0","24.34","22.75","22.51","None"
"2024-09-10","7:22:38.530 PM","24.94","96.293","27.305","0","24.34","22.75","22.51","None"
"2024-09-10","7:22:38.757 PM","24.94","96.293","27.305","0","24.34","22.86","22.51","None"
"2024-09-10","7:22:39.006 PM","24.94","96.293","27.305","0","24.34","22.86","22.51","None"
"2024-09-10","7:22:39.261 PM","24.94","96.287","27.322","0","24.265","22.79","22.51","None"
"2024-09-10","7:22:39.784 PM","24.94","96.287","27.322","0","24.265","22.79","22.44","None"
"2024-09-10","7:22:40.003 PM","24.94","96.286","27.311","0","24.3","22.90","22.44","None"
"2024-09-10","7:22:40.262 PM","24.94","96.286","27.311","0","24.3","22.90","22.55","None"
"2024-09-10","7:22:40.508 PM","24.94","96.285","27.322","0","24.305","22.90","22.55","None"
"2024-09-10","7:22:40.770 PM","24.94","96.285","27.322","0","24.305","22.77","22.55","None"
"2024-09-10","7:22:41.009 PM","24.94","96.285","27.322","0","24.305","22.77","22.51","None"
"2024-09-10","7:22:41.261 PM","24.94","96.283","27.316","0","24.39","22.77","22.51","None"
"2024-09-10","7:22:41.507 PM","24.94","96.283","27.316","0","24.39","22.80","22.51","None"
"2024-09-10","7:22:41.766 PM","24.94","96.283","27.316","0","24.39","22.80","22.52","None"
"2024-09-10","7:22:42.013 PM","24.94","96.289","27.317","0","24.335","22.80","22.52","None"
"2024-09-10","7:22:42.265 PM","24.94","96.289","27.317","0","24.335","22.77","22.52","None"
"2024-09-10","7:22:42.515 PM","24.94","96.289","27.317","0","24.335","22.77","22.53","None"
"2024-09-10","7:22:42.766 PM","24.95","96.289","27.322","0","24.285","22.77","22.53","None"
"2024-09-10","7:22:43.007 PM","24.95","96.289","27.322","0","24.285","22.82","22.55","None"
"2024-09-10","7:22:43.262 PM","24.95","96.289","27.322","0","24.285","22.82","22.55","None"
"2024-09-10","7:22:43.508 PM","24.95","96.29","27.306","0","24.335","22.82","22.55","None"
"2024-09-10","7:22:43.763 PM","24.95","96.29","27.306","0","24.335","22.88","22.55","None"
"2024-09-10","7:22:44.007 PM","24.95","96.29","27.306","0","24.335","22.88","22.55","None"
"2024-09-10","7:22:44.261 PM","24.95","96.291","27.317","0","24.355","22.88","22.55","None"
"2024-09-10","7:22:44.507 PM","24.95","96.291","27.317","0","24.355","22.88","22.55","None"
"2024-09-10","7:22:44.761 PM","24.95","96.291","27.317","0","24.355","22.88","22.55","None"
"2024-09-10","7:22:45.008 PM","24.95","96.291","27.306","0","24.325","22.92","22.55","None"
"2024-09-10","7:22:45.263 PM","24.95","96.291","27.306","0","24.325","22.92","22.51","None"
"2024-09-10","7:22:45.508 PM","24.95","96.291","27.306","0","24.325","22.92","22.51","None"
"2024-09-10","7:22:45.763 PM","24.95","96.284","27.306","0","24.315","22.90","22.51","None"
"2024-09-10","7:22:46.007 PM","24.95","96.284","27.306","0","24.315","22.90","22.52","None"
"2024-09-10","7:22:46.263 PM","24.95","96.288","27.29","0","24.305","22.90","22.52","None"
"2024-09-10","7:22:46.507 PM","24.95","96.288","27.29","0","24.305","22.86","22.52","None"
"2024-09-10","7:22:46.762 PM","24.95","96.288","27.29","0","24.305","22.86","22.51","None"
"2024-09-10","7:22:47.050 PM","24.95","96.291","27.306","0","24.345","22.86","22.51","None"
"2024-09-10","7:22:47.293 PM","24.95","96.291","27.306","0","24.345","22.86","22.51","None"
"2024-09-10","7:22:47.535 PM","24.95","96.291","27.306","0","24.345","22.86","22.51","None"
"2024-09-10","7:22:47.784 PM","24.95","96.29","27.306","0","24.305","22.86","22.51","None"
"2024-09-10","7:22:48.073 PM","24.95","96.29","27.306","0","24.305","22.77","22.46","None"
