"Date","Time","Lab_Temp_C","Lab_Pressure_kPa","Lab_Rel_Humidity","Gas_Flow_LPM","FlowSens_Gas_Temp_C","Thermocouple1_Temp_C","Thermocouple2_Temp_C","Purge_Gas"
"2024-09-04","5:46:17.114 PM","25.06","96.748","34.142","0.005","24.47","23.05","22.55","None"
"2024-09-04","5:46:17.385 PM","25.06","96.748","34.142","0.005","24.47","23.05","22.55","None"
"2024-09-04","5:46:17.617 PM","25.06","96.742","34.131","0.006","24.56","23.05","22.55","None"
"2024-09-04","5:46:17.881 PM","25.06","96.742","34.131","0.006","24.56","23.01","22.55","None"
"2024-09-04","5:46:18.147 PM","25.06","96.742","34.131","0.006","24.56","23.01","22.55","None"
"2024-09-04","5:46:18.383 PM","25.06","96.746","34.142","0.005","24.54","23.07","22.55","None"
"2024-09-04","5:46:18.644 PM","25.06","96.746","34.142","0.005","24.54","23.07","22.52","None"
"2024-09-04","5:46:18.919 PM","25.06","96.746","34.142","0.005","24.54","23.07","22.52","None"
"2024-09-04","5:46:19.162 PM","25.06","96.747","34.148","0.005","24.56","22.97","22.52","None"
"2024-09-04","5:46:19.423 PM","25.06","96.747","34.148","0.005","24.56","22.97","22.62","None"
"2024-09-04","5:46:19.650 PM","25.06","96.747","34.148","0.005","24.56","22.97","22.62","None"
"2024-09-04","5:46:19.893 PM","25.05","96.747","34.142","0.005","24.56","22.99","22.62","None"
"2024-09-04","5:46:20.147 PM","25.05","96.747","34.142","0.005","24.56","22.99","22.52","None"
"2024-09-04","5:46:20.393 PM","25.05","96.744","34.141","0.005","24.5","22.99","22.52","None"
"2024-09-04","5:46:20.648 PM","25.05","96.744","34.141","0.005","24.5","23.07","22.52","None"
"2024-09-04","5:46:20.899 PM","25.05","96.744","34.141","0.005","24.5","23.07","22.60","None"
"2024-09-04","5:46:21.146 PM","25.05","96.753","34.142","0.005","24.555","23.07","22.60","None"
"2024-09-04","5:46:21.394 PM","25.05","96.753","34.142","0.005","24.555","23.02","22.60","None"
"2024-09-04","5:46:21.652 PM","25.05","96.753","34.142","0.005","24.555","23.02","22.60","None"
"2024-09-04","5:46:21.893 PM","25.06","96.763","34.142","0.005","24.6","23.02","22.60","None"
"2024-09-04","5:46:22.149 PM","25.06","96.763","34.142","0.005","24.6","23.02","22.49","None"
"2024-09-04","5:46:22.406 PM","25.06","96.763","34.142","0.005","24.6","23.02","22.49","None"
"2024-09-04","5:46:22.647 PM","25.06","96.752","34.147","0.005","24.57","23.02","22.49","None"
"2024-09-04","5:46:22.890 PM","25.06","96.752","34.147","0.005","24.57","23.03","22.59","None"
"2024-09-04","5:46:23.149 PM","25.06","96.752","34.147","0.005","24.57","23.03","22.59","None"
"2024-09-04","5:46:23.393 PM","25.06","96.753","34.153","0.005","24.49","23.03","22.59","None"
